C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD                          
F7D5  70 05     BVS $F7DC                       A:00 X:33 Y:B9 P:07 SP:F9                          
F7D7  90 03     BCC $F7DC                       A:00 X:33 Y:B9 P:07 SP:F9                          
F7D9  30 01     BMI $F7DC                       A:00 X:33 Y:B9 P:07 SP:F9                          
F7DB  60        RTS                             A:00 X:33 Y:B9 P:07 SP:F9                          
D614  C8        INY                             A:00 X:33 Y:B9 P:07 SP:FB                          
D615  A9 AA     LDA #$AA                        A:00 X:33 Y:BA P:85 SP:FB                          
D617  8D 78 06  STA $0678                       A:AA X:33 Y:BA P:85 SP:FB                          
D61A  20 DF F7  JSR $F7DF                       A:AA X:33 Y:BA P:85 SP:FB                          
F7DF  18        CLC                             A:AA X:33 Y:BA P:85 SP:F9                          
F7E0  24 01     BIT $01 = FF                    A:AA X:33 Y:BA P:84 SP:F9                          
F7E2  A9 55     LDA #$55                        A:AA X:33 Y:BA P:C4 SP:F9                          
F7E4  60        RTS                             A:55 X:33 Y:BA P:44 SP:F9                          
D61D  2D 78 06  AND $0678                       A:55 X:33 Y:BA P:44 SP:FB                          
D620  20 E5 F7  JSR $F7E5                       A:00 X:33 Y:BA P:46 SP:FB                          
F7E5  D0 07     BNE $F7EE                       A:00 X:33 Y:BA P:46 SP:F9                          
F7E7  50 05     BVC $F7EE                       A:00 X:33 Y:BA P:46 SP:F9                          
F7E9  B0 03     BCS $F7EE                       A:00 X:33 Y:BA P:46 SP:F9                          
F7EB  30 01     BMI $F7EE                       A:00 X:33 Y:BA P:46 SP:F9                          
F7ED  60        RTS                             A:00 X:33 Y:BA P:46 SP:F9                          
D623  C8        INY                             A:00 X:33 Y:BA P:46 SP:FB                          
D624  A9 EF     LDA #$EF                        A:00 X:33 Y:BB P:C4 SP:FB                          
D626  8D 78 06  STA $0678                       A:EF X:33 Y:BB P:C4 SP:FB                          
D629  20 F1 F7  JSR $F7F1                       A:EF X:33 Y:BB P:C4 SP:FB                          
F7F1  38        SEC                             A:EF X:33 Y:BB P:C4 SP:F9                          
F7F2  B8        CLV                             A:EF X:33 Y:BB P:C5 SP:F9                          
F7F3  A9 F8     LDA #$F8                        A:EF X:33 Y:BB P:85 SP:F9                          
F7F5  60        RTS                             A:F8 X:33 Y:BB P:85 SP:F9                          
D62C  2D 78 06  AND $0678                       A:F8 X:33 Y:BB P:85 SP:FB                          
D62F  20 F6 F7  JSR $F7F6                       A:E8 X:33 Y:BB P:85 SP:FB                          
F7F6  90 09     BCC $F801                       A:E8 X:33 Y:BB P:85 SP:F9                          
F7F8  10 07     BPL $F801                       A:E8 X:33 Y:BB P:85 SP:F9                          
F7FA  C9 E8     CMP #$E8                        A:E8 X:33 Y:BB P:85 SP:F9                          
F7FC  D0 03     BNE $F801                       A:E8 X:33 Y:BB P:07 SP:F9                          
F7FE  70 01     BVS $F801                       A:E8 X:33 Y:BB P:07 SP:F9                          
F800  60        RTS                             A:E8 X:33 Y:BB P:07 SP:F9                          
D632  C8        INY                             A:E8 X:33 Y:BB P:07 SP:FB                          
D633  A9 AA     LDA #$AA                        A:E8 X:33 Y:BC P:85 SP:FB                          
D635  8D 78 06  STA $0678                       A:AA X:33 Y:BC P:85 SP:FB                          
D638  20 04 F8  JSR $F804                       A:AA X:33 Y:BC P:85 SP:FB                          
F804  18        CLC                             A:AA X:33 Y:BC P:85 SP:F9                          
F805  24 01     BIT $01 = FF                    A:AA X:33 Y:BC P:84 SP:F9                          
F807  A9 5F     LDA #$5F                        A:AA X:33 Y:BC P:C4 SP:F9                          
F809  60        RTS                             A:5F X:33 Y:BC P:44 SP:F9                          
D63B  4D 78 06  EOR $0678                       A:5F X:33 Y:BC P:44 SP:FB                          
D63E  20 0A F8  JSR $F80A                       A:F5 X:33 Y:BC P:C4 SP:FB                          
F80A  B0 09     BCS $F815                       A:F5 X:33 Y:BC P:C4 SP:F9                          
F80C  10 07     BPL $F815                       A:F5 X:33 Y:BC P:C4 SP:F9                          
F80E  C9 F5     CMP #$F5                        A:F5 X:33 Y:BC P:C4 SP:F9                          
F810  D0 03     BNE $F815                       A:F5 X:33 Y:BC P:47 SP:F9                          
F812  50 01     BVC $F815                       A:F5 X:33 Y:BC P:47 SP:F9                          
F814  60        RTS                             A:F5 X:33 Y:BC P:47 SP:F9                          
D641  C8        INY                             A:F5 X:33 Y:BC P:47 SP:FB                          
D642  A9 70     LDA #$70                        A:F5 X:33 Y:BD P:C5 SP:FB                          
D644  8D 78 06  STA $0678                       A:70 X:33 Y:BD P:45 SP:FB                          
D647  20 18 F8  JSR $F818                       A:70 X:33 Y:BD P:45 SP:FB                          
F818  38        SEC                             A:70 X:33 Y:BD P:45 SP:F9                          
F819  B8        CLV                             A:70 X:33 Y:BD P:45 SP:F9                          
F81A  A9 70     LDA #$70                        A:70 X:33 Y:BD P:05 SP:F9                          
F81C  60        RTS                             A:70 X:33 Y:BD P:05 SP:F9                          
D64A  4D 78 06  EOR $0678                       A:70 X:33 Y:BD P:05 SP:FB                          
D64D  20 1D F8  JSR $F81D                       A:00 X:33 Y:BD P:07 SP:FB                          
F81D  D0 07     BNE $F826                       A:00 X:33 Y:BD P:07 SP:F9                          
F81F  70 05     BVS $F826                       A:00 X:33 Y:BD P:07 SP:F9                          
F821  90 03     BCC $F826                       A:00 X:33 Y:BD P:07 SP:F9                          
F823  30 01     BMI $F826                       A:00 X:33 Y:BD P:07 SP:F9                          
F825  60        RTS                             A:00 X:33 Y:BD P:07 SP:F9                          
D650  C8        INY                             A:00 X:33 Y:BD P:07 SP:FB                          
D651  A9 69     LDA #$69                        A:00 X:33 Y:BE P:85 SP:FB                          
D653  8D 78 06  STA $0678                       A:69 X:33 Y:BE P:05 SP:FB                          
D656  20 29 F8  JSR $F829                       A:69 X:33 Y:BE P:05 SP:FB                          
F829  18        CLC                             A:69 X:33 Y:BE P:05 SP:F9                          
F82A  24 01     BIT $01 = FF                    A:69 X:33 Y:BE P:04 SP:F9                          
F82C  A9 00     LDA #$00                        A:69 X:33 Y:BE P:C4 SP:F9                          
F82E  60        RTS                             A:00 X:33 Y:BE P:46 SP:F9                          
D659  6D 78 06  ADC $0678                       A:00 X:33 Y:BE P:46 SP:FB                          
D65C  20 2F F8  JSR $F82F                       A:69 X:33 Y:BE P:04 SP:FB                          
F82F  30 09     BMI $F83A                       A:69 X:33 Y:BE P:04 SP:F9                          
F831  B0 07     BCS $F83A                       A:69 X:33 Y:BE P:04 SP:F9                          
F833  C9 69     CMP #$69                        A:69 X:33 Y:BE P:04 SP:F9                          
F835  D0 03     BNE $F83A                       A:69 X:33 Y:BE P:07 SP:F9                          
F837  70 01     BVS $F83A                       A:69 X:33 Y:BE P:07 SP:F9                          
F839  60        RTS                             A:69 X:33 Y:BE P:07 SP:F9                          
D65F  C8        INY                             A:69 X:33 Y:BE P:07 SP:FB                          
D660  20 3D F8  JSR $F83D                       A:69 X:33 Y:BF P:85 SP:FB                          
F83D  38        SEC                             A:69 X:33 Y:BF P:85 SP:F9                          
F83E  24 01     BIT $01 = FF                    A:69 X:33 Y:BF P:85 SP:F9                          
F840  A9 00     LDA #$00                        A:69 X:33 Y:BF P:C5 SP:F9                          
F842  60        RTS                             A:00 X:33 Y:BF P:47 SP:F9                          
D663  6D 78 06  ADC $0678                       A:00 X:33 Y:BF P:47 SP:FB                          
D666  20 43 F8  JSR $F843                       A:6A X:33 Y:BF P:04 SP:FB                          
F843  30 09     BMI $F84E                       A:6A X:33 Y:BF P:04 SP:F9                          
F845  B0 07     BCS $F84E                       A:6A X:33 Y:BF P:04 SP:F9                          
F847  C9 6A     CMP #$6A                        A:6A X:33 Y:BF P:04 SP:F9                          
F849  D0 03     BNE $F84E                       A:6A X:33 Y:BF P:07 SP:F9                          
F84B  70 01     BVS $F84E                       A:6A X:33 Y:BF P:07 SP:F9                          
F84D  60        RTS                             A:6A X:33 Y:BF P:07 SP:F9                          
D669  C8        INY                             A:6A X:33 Y:BF P:07 SP:FB                          
D66A  A9 7F     LDA #$7F                        A:6A X:33 Y:C0 P:85 SP:FB                          
D66C  8D 78 06  STA $0678                       A:7F X:33 Y:C0 P:05 SP:FB                          
D66F  20 51 F8  JSR $F851                       A:7F X:33 Y:C0 P:05 SP:FB                          
F851  38        SEC                             A:7F X:33 Y:C0 P:05 SP:F9                          
F852  B8        CLV                             A:7F X:33 Y:C0 P:05 SP:F9                          
F853  A9 7F     LDA #$7F                        A:7F X:33 Y:C0 P:05 SP:F9                          
F855  60        RTS                             A:7F X:33 Y:C0 P:05 SP:F9                          
D672  6D 78 06  ADC $0678                       A:7F X:33 Y:C0 P:05 SP:FB                          
D675  20 56 F8  JSR $F856                       A:FF X:33 Y:C0 P:C4 SP:FB                          
F856  10 09     BPL $F861                       A:FF X:33 Y:C0 P:C4 SP:F9                          
F858  B0 07     BCS $F861                       A:FF X:33 Y:C0 P:C4 SP:F9                          
F85A  C9 FF     CMP #$FF                        A:FF X:33 Y:C0 P:C4 SP:F9                          
F85C  D0 03     BNE $F861                       A:FF X:33 Y:C0 P:47 SP:F9                          
F85E  50 01     BVC $F861                       A:FF X:33 Y:C0 P:47 SP:F9                          
F860  60        RTS                             A:FF X:33 Y:C0 P:47 SP:F9                          
D678  C8        INY                             A:FF X:33 Y:C0 P:47 SP:FB                          
D679  A9 80     LDA #$80                        A:FF X:33 Y:C1 P:C5 SP:FB                          
D67B  8D 78 06  STA $0678                       A:80 X:33 Y:C1 P:C5 SP:FB                          
D67E  20 64 F8  JSR $F864                       A:80 X:33 Y:C1 P:C5 SP:FB                          
F864  18        CLC                             A:80 X:33 Y:C1 P:C5 SP:F9                          
F865  24 01     BIT $01 = FF                    A:80 X:33 Y:C1 P:C4 SP:F9                          
F867  A9 7F     LDA #$7F                        A:80 X:33 Y:C1 P:C4 SP:F9                          
F869  60        RTS                             A:7F X:33 Y:C1 P:44 SP:F9                          
D681  6D 78 06  ADC $0678                       A:7F X:33 Y:C1 P:44 SP:FB                          
D684  20 6A F8  JSR $F86A                       A:FF X:33 Y:C1 P:84 SP:FB                          
F86A  10 09     BPL $F875                       A:FF X:33 Y:C1 P:84 SP:F9                          
F86C  B0 07     BCS $F875                       A:FF X:33 Y:C1 P:84 SP:F9                          
F86E  C9 FF     CMP #$FF                        A:FF X:33 Y:C1 P:84 SP:F9                          
F870  D0 03     BNE $F875                       A:FF X:33 Y:C1 P:07 SP:F9                          
F872  70 01     BVS $F875                       A:FF X:33 Y:C1 P:07 SP:F9                          
F874  60        RTS                             A:FF X:33 Y:C1 P:07 SP:F9                          
